Users_ID,Name,Problem_ID
U-248,Glomma,52
U-248,Glomma,759
U-248,taxed,998
U-248,taxed,1071
U-248,taxed,1155
U-248,taxed,718
U-248,taxed,232
U-248,snowproof,443
U-248,snowproof,638
U-248,snowproof,726
U-248,leoninely,637
U-248,leoninely,564
U-249,indicating,250
U-249,indicating,945
U-249,indicating,469
U-249,indicating,436
U-249,indicating,1042
U-249,indicating,1159
U-249,spurrier,1060
U-249,spurrier,301
U-249,spurrier,472
U-249,spurrier,1021
U-249,spurrier,51
U-249,spurrier,1022
U-249,amortizes,628
U-249,amortizes,55
U-249,amortizes,564
U-249,amortizes,202
U-249,amortizes,1081
U-250,shirking,108
U-250,shirking,889
U-250,shirking,800
U-250,shirking,541
U-250,shirking,1066
U-250,shirking,285
U-250,holds,148
U-250,holds,999
U-250,holds,996
U-250,holds,81
U-250,holds,1144
U-250,excavated,1102
U-250,excavated,506
U-250,excavated,202
U-250,excavated,1076
U-250,excavated,398
U-250,earls,1037
U-250,earls,173
U-250,earls,15
U-251,hydro-,11
U-251,hydro-,979
U-251,hydro-,35
U-251,hydro-,821
U-251,muddlement,767
U-251,muddlement,35
U-251,muddlement,1018
U-251,muddlement,73
U-251,muddlement,836
U-251,muddlement,724
U-251,obverse,479
U-251,obverse,745
U-252,iconicity,195
U-252,iconicity,143
U-252,iconicity,581
U-252,iconicity,60
U-252,iconicity,1147
U-252,supermales,507
U-252,supermales,417
U-252,supermales,661
U-252,supermales,787
U-252,supermales,92
U-252,narcosis,1049
U-252,narcosis,683
U-252,narcosis,14
U-252,absolution,462
U-252,absolution,1002
U-252,absolution,515
U-252,absolution,497
U-252,absolution,88
U-252,absolution,215
U-253,capitular,1140
U-253,capitular,514
U-253,Swindonian,544
U-253,Swindonian,451
U-253,Swindonian,670
U-253,eggbox,845
U-253,eggbox,334
U-254,lapboards,678
U-254,lapboards,577
U-254,lapboards,688
U-254,lapboards,900
U-254,lapboards,709
U-254,unpack,662
U-254,unpack,183
U-254,unpack,268
U-254,unpack,824
U-254,unpack,460
U-254,unpack,1013
U-254,dislikes,299
U-254,dislikes,392
U-254,dislikes,1117
U-254,dislikes,540
U-254,dislikes,134
U-255,Alphonso,1119
U-255,Alphonso,419
U-255,Alphonso,629
U-256,bowking,871
U-256,bowking,575
U-256,bowking,531
U-256,bowking,760
U-256,bowking,455
U-256,echidnas,91
U-256,echidnas,361
U-256,echidnas,167
U-257,monographs,535
U-257,monographs,951
U-257,monographs,255
U-258,ying-yang,147
U-258,ying-yang,340
U-258,rechabite,635
U-258,rechabite,295
U-258,rechabite,866
U-258,rechabite,1124
U-258,rechabite,241
U-259,storers,934
U-259,storers,814
U-259,storers,1033
U-259,storers,804
U-259,storers,445
U-259,storers,647
U-260,alnager,283
U-260,alnager,1098
U-260,alnager,567
U-260,alnager,645
U-260,alnager,748
U-261,maligner,1007
U-261,maligner,316
U-261,maligner,1092
U-261,maligner,198
U-262,hail-cloud,724
U-262,hail-cloud,470
U-262,hail-cloud,78
U-262,hail-cloud,411
U-262,hail-cloud,673
U-263,unobtained,771
U-263,unobtained,307
U-263,unobtained,182
U-263,growed,439
U-263,growed,451
U-263,boughs,946
U-263,boughs,548
U-263,boughs,876
U-263,boughs,221
U-263,spraint,167
U-263,spraint,782
U-263,spraint,170
U-263,spraint,1046
U-263,spraint,1002
U-264,baryonic,821
U-264,baryonic,376
U-264,baryonic,566
U-264,baryonic,932
U-264,baryonic,319
U-264,magnitude,779
U-264,magnitude,17
U-264,magnitude,164
U-264,magnitude,18
U-264,magnitude,337
U-264,magnitude,611
U-265,misallied,403
U-265,misallied,719
U-265,misallied,726
U-265,misallied,317
U-266,raffishly,330
U-266,raffishly,455
U-266,raffishly,376
U-266,raffishly,410
U-266,Grenville,1020
U-266,Grenville,837
U-266,Grenville,196
U-266,Grenville,294
U-267,allwhere,327
U-267,allwhere,1144
U-267,allwhere,632
U-268,Falasha,829
U-268,Falasha,90
U-268,Falasha,819
U-268,atheising,269
U-268,atheising,244
U-268,atheising,1012
U-268,Amaya,406
U-268,Amaya,301
U-268,Amaya,943
U-268,Amaya,306
U-268,Amaya,312
U-268,stalemated,467
U-268,stalemated,139
U-268,stalemated,149
U-268,stalemated,479
U-268,stalemated,80
U-268,stalemated,1131
U-269,balletlike,633
U-269,balletlike,697
U-269,balletlike,1017
U-269,balletlike,131
U-269,Leninakan,1097
U-269,Leninakan,1146
U-269,Leninakan,686
U-269,Leninakan,499
U-269,Leninakan,969
U-269,steam-gas,924
U-269,steam-gas,114
U-269,steam-gas,784
U-269,steam-gas,504
U-269,steam-gas,1088
U-269,vaccines,260
U-269,vaccines,132
U-269,vaccines,583
U-269,vaccines,768
U-269,vaccines,504
U-270,waterwheel,340
U-270,waterwheel,1033
U-270,waterwheel,517
U-270,puntee,151
U-270,puntee,1101
U-270,puntee,82
U-270,puntee,988
U-270,puntee,331
U-270,Brittanys,810
U-270,Brittanys,119
U-270,Brittanys,311
U-270,Brittanys,168
U-271,Paraíba,1098
U-271,Paraíba,1070
U-271,Paraíba,480
U-271,screw-pile,433
U-271,screw-pile,1121
U-271,tripos,990
U-271,tripos,1069
U-271,tripos,755
U-271,tripos,484
U-271,tripos,1022
U-271,tripos,855
U-271,extroverts,182
U-271,extroverts,1087
U-272,dabble,70
U-272,dabble,760
U-272,dabble,602
U-272,dabble,719
U-272,dabble,617
U-272,throe,872
U-272,throe,1175
U-272,throe,940
U-272,throe,251
U-272,throe,36
U-272,repassant,442
U-272,repassant,589
U-272,repassant,1102
U-272,repassant,1193
U-272,repassant,935
U-273,puces,513
U-273,puces,797
U-273,puces,157
U-273,puces,828
U-273,puces,594
U-273,rasagiline,808
U-273,rasagiline,1193
U-273,rasagiline,122
U-273,quines,1115
U-273,quines,1147
U-273,quines,147
U-273,quines,220
U-274,encipher,625
U-274,encipher,1175
U-274,encipher,789
U-275,whippets,395
U-275,whippets,813
U-275,whippets,459
U-275,whippets,355
U-275,whippets,662
U-276,cineplexes,104
U-276,cineplexes,305
U-276,prophesize,577
U-276,prophesize,52
U-276,prophesize,1014
U-276,prophesize,189
U-276,prophesize,410
U-277,messaging,1013
U-277,messaging,1147
U-277,messaging,54
U-277,messaging,995
U-278,Costcutter,968
U-278,Costcutter,102
U-278,Costcutter,49
U-278,fluttery,308
U-278,fluttery,909
U-278,fluttery,477
U-278,morbidity,181
U-278,morbidity,209
U-278,morbidity,673
U-278,morbidity,978
U-279,readjuster,474
U-279,readjuster,1148
U-279,readjuster,1040
U-279,readjuster,897
U-279,readjuster,168
U-279,by-by,403
U-279,by-by,1010
U-280,anti-white,1096
U-280,anti-white,414
U-280,anti-white,589
U-280,gateman,481
U-280,gateman,560
U-280,gateman,490
U-280,gateman,1057
U-281,untarred,977
U-281,untarred,121
U-281,untarred,1079
U-281,Krefeld,876
U-281,Krefeld,338
U-281,Krefeld,997
U-281,Krefeld,57
U-281,justices,304
U-281,justices,210
U-281,justices,1155
U-281,mechitza,548
U-281,mechitza,944
U-281,mechitza,363
U-281,mechitza,660
U-281,mechitza,340
U-282,placoid,982
U-282,placoid,928
U-282,placoid,1035
U-282,hoatzin,124
U-282,hoatzin,426
U-282,hoatzin,938
U-282,hoatzin,421
U-282,hoatzin,589
U-282,hoatzin,498
U-282,goldbricks,490
U-282,goldbricks,1023
U-282,goldbricks,1183
U-282,goldbricks,1154
U-282,goldbricks,244
U-283,dampen,534
U-283,dampen,746
U-284,clankier,989
U-284,clankier,662
U-284,clankier,1039
U-284,clankier,1116
U-284,clankier,1129
U-284,clankier,652
U-284,corpuscle,464
U-284,corpuscle,277
U-284,corpuscle,968
U-284,corpuscle,672
U-284,corpuscle,859
U-285,dung-worm,906
U-285,dung-worm,229
U-285,dung-worm,409
U-285,dung-worm,584
U-285,dung-worm,564
U-285,atellan,440
U-285,atellan,650
U-285,atellan,723
U-285,atellan,235
U-285,atellan,20
U-286,hypersolid,1049
U-286,hypersolid,592
U-286,hypersolid,314
U-286,hypersolid,450
U-286,hypersolid,730
U-286,hypersolid,494
U-286,doubters,725
U-286,doubters,863
U-286,doubters,652
U-286,doubters,121
U-286,cushiony,204
U-286,cushiony,789
U-286,cushiony,212
U-286,cushiony,802
U-286,cushiony,89
U-286,cushiony,762
U-286,paceman,1165
U-286,paceman,418
U-287,digress,783
U-287,digress,605
U-287,digress,900
U-287,digress,594
U-287,spy-fi,869
U-287,spy-fi,87
U-288,sepsis,296
U-288,sepsis,581
U-288,sepsis,342
U-288,sepsis,118
U-288,sepsis,895
U-288,sepsis,718
U-288,frazzles,70
U-288,frazzles,239
U-288,frazzles,690
U-288,frazzles,1159
U-288,frazzles,794
U-289,uncrowded,421
U-289,uncrowded,24
U-289,uncrowded,821
U-289,uncrowded,192
U-289,puissantly,585
U-289,puissantly,335
U-289,puissantly,1013
U-289,polemicist,108
U-289,polemicist,555
U-289,polemicist,251
U-289,polemicist,61
U-289,polemicist,91
U-289,synagogal,90
U-289,synagogal,229
U-289,synagogal,560
U-290,quirked,1137
U-290,quirked,985
U-290,quirked,655
U-290,quirked,1001
U-290,weatherise,39
U-290,weatherise,1036
U-290,filicic,143
U-290,filicic,935
U-290,filicic,738
U-290,filicic,110
U-290,filicic,173
U-291,aventails,199
U-291,aventails,426
U-291,aventails,1097
U-291,aventails,906
U-292,tp'ed,1191
U-292,tp'ed,586
U-292,tp'ed,947
U-292,tp'ed,505
U-292,tp'ed,652
U-293,gemman,765
U-293,gemman,555
U-293,gemman,300
U-294,pom-poms,662
U-294,pom-poms,320
U-294,pom-poms,1018
U-294,squeteague,1150
U-294,squeteague,774
U-294,squeteague,445
U-294,squeteague,1031
U-294,squeteague,930
U-294,neckcloth,498
U-294,neckcloth,1072
U-294,neckcloth,1083
U-294,neckcloth,282
U-294,neckcloth,1189
U-294,neckcloth,274
U-294,endears,57
U-294,endears,378
U-294,endears,124
U-294,endears,104
U-294,endears,436
U-295,campo,1020
U-295,campo,898
U-295,cricketing,367
U-295,cricketing,846
U-295,cricketing,809
U-295,cricketing,1087
U-295,cricketing,209
U-295,woodstoves,254
U-295,woodstoves,382
U-295,woodstoves,1113
U-295,woodstoves,671
U-296,quarrelous,1060
U-296,quarrelous,551
U-296,quarrelous,485
U-296,quarrelous,525
U-296,truckman,969
U-296,truckman,899
U-296,truckman,827
U-296,truckman,336
U-296,truckman,1188
U-296,infills,324
U-296,infills,467
U-296,infills,118
U-296,infills,533
U-296,infills,1165
U-297,helpers,810
U-297,helpers,203
U-297,helpers,804
U-297,helpers,521
U-297,helpers,247
U-297,helpers,843
U-297,codecs,507
U-297,codecs,671
U-297,codecs,844
U-297,ultra,1036
U-297,ultra,955
U-297,ultra,877
U-297,ultra,7
U-297,foundered,979
U-297,foundered,1023
U-297,foundered,909
U-297,foundered,311
U-297,foundered,802
U-297,foundered,156
U-298,dynastic,146
U-298,dynastic,284
U-298,royalized,502
U-298,royalized,565
U-298,royalized,236
U-298,turbanned,1178
U-298,turbanned,502
U-298,turbanned,417
U-298,turbanned,597
U-299,bleated,1032
U-299,bleated,165
U-299,bleated,836
U-299,bleated,526
U-299,bleated,628
U-299,bleated,838
U-300,flameless,655
U-300,flameless,510
U-300,flameless,159
U-300,flameless,1053
U-300,flameless,187
U-300,flameless,354
U-300,moisty,1164
U-300,moisty,443
U-300,moisty,346
